"","Date","HERMES","LVMH","KERING","S&P500","CAC40"
"127",2020-07-07,-0.00519076060806937,-0.00334159900990101,-0.00230027797259065,-0.0108185322335732,-0.00743475615313814
"128",2020-07-08,0.00130446129833951,-0.00707812254431577,-0.0138331879831561,0.00782746190140675,-0.0124114687440108
"129",2020-07-09,-0.00156325174246741,0.00287649833546276,0.0132140680611596,-0.00564360597770712,-0.0120695742556688
"130",2020-07-10,0.00469725455019032,-0.000623519123376407,0.00270867980788942,0.0104662011983173,0.0100528583263128
"131",2020-07-13,0.00649350649350649,0.019091574172451,0.024312144072036,-0.00936254101513981,0.0172518550210517
"132",2020-07-14,-0.0278709367741935,-0.00906088391241511,-0.0105489237415385,0.0134063708358798,-0.00964553020588682
"133",2020-07-15,0.0132731612442847,0.0182873943153944,0.0339585626850938,0.00908205072004521,0.0202737555149072
"134",2020-07-16,-0.0214828706895613,-0.00946485648241299,-0.0127936067337726,-0.00340610148239609,-0.00463892892373408
"135",2020-07-17,0.00508699866131189,0.005145181994049,-0.00309473114119917,0.00284861216092153,-0.00311877884217528
"136",2020-07-20,0.0111880982075882,0.00621569287020106,0.000776026351135666,0.00840693892764313,0.00468697688603114
"137",2020-07-21,-0.00105372495700117,-0.00690401182860492,0.0110508184036639,0.00167903736107703,0.00217930813684999
"138",2020-07-22,-0.0123945460212697,-0.0145139939647081,-0.0297219558964525,0.00574708215957786,-0.013157520909681
"139",2020-07-23,0.00400534045393859,-0.000990084158415823,-0.00533599209486169,-0.0123198599989019,-0.000667117504039514
"140",2020-07-24,-0.0138298191489362,-0.0111496529561499,-0.0164911349054115,-0.00619039996314669,-0.0153621931905283
"141",2020-07-27,0.0080906151485636,0.00576293652072755,0.00353535353535354,0.00739513870228579,-0.0033915657848661
"142",2020-07-28,-0.0219368171836324,-0.0407324520288857,-0.0272772783090085,-0.00647339224416128,-0.00216214521502257
"143",2020-07-29,0.00656453490320783,0.00545385291636474,0.0397350610992948,0.0124283816797189,0.00604598419877566
"144",2020-07-30,-0.0339673913043478,-0.0343535792486671,-0.0195063457743592,-0.00375025172207098,-0.0213361232908657
"145",2020-07-31,-0.0348804331926863,-0.0189915899051771,-0.022025996483646,0.00767050484022789,-0.0142697006025033
"146",2020-08-03,0.00641207217000159,0.0151328916155419,0.0165023601453036,0.00718102336808809,0.0192822352906756
"147",2020-08-04,-0.00434404880431099,-0.00174588778122655,-0.00643255855178544,0.00361193058162375,0.00278712850870818
"148",2020-08-05,0.00639910435366279,0.0119736635862828,0.0106875185042652,0.00642974312362658,0.00896198887022865
"149",2020-08-06,-0.00809245086705198,-0.00558363724142032,-0.0176919410269446,0.00642769538503149,-0.00977227649512817
"150",2020-08-07,0.00932395655044434,0,0.00476144924363402,0.000633029492680712,0.000898673547100103
"151",2020-08-10,-0.0135680776022184,-0.00655083422459897,-0.00669619853677307,0.00274221847189004,0.00408828390480753
"152",2020-08-11,0.0114135026720455,0.0300094855607963,0.0260319183650871,-0.00796913236276614,0.0241328510680469
"153",2020-08-12,0.0193865216541691,0.022210608135544,0.0182958012933889,0.0139965497169192,0.00901350696617135
"154",2020-08-13,0.00567698004009015,0,0.00595592600462356,-0.0020471743456674,-0.00609664610289902
"155",2020-08-14,-0.00931410700471146,-0.0131646826227603,-0.0199329105206337,-0.000171882627381667,-0.0157563906019573
"156",2020-08-17,-0.00113958404558402,0.00440360588743242,0.00513489321222438,0.00270984233939713,0.00181541240365816
"157",2020-08-18,-0.00884200213048487,-0.00438429916183112,0.00130220175861605,0.0023033891356964,-0.00681421787110024
"158",2020-08-19,-0.00201442302158278,0.00297895100569212,0,-0.0044043952328094,0.00793224880459067
"159",2020-08-20,-0.0049019090508157,-0.00994319700589267,-0.0113045100753384,0.0031586327364043,-0.0132583276772757
"160",2020-08-21,0.0127499099492916,0.0054780382604194,0.00273197615378299,0.00344110694270259,-0.00303592479487737
"161",2020-08-24,0.00944202575107292,0.0207549610868867,0.0203834631685167,0.0100437182481388,0.0227844236852531
"162",2020-08-25,0.00453516455335029,0.00914976716279772,0.00890031635007536,0.00359635118547765,7.58568957399651e-05
"163",2020-08-26,0.0200338773143433,0.0149855488725012,0.0217604506360269,0.0101956260583665,0.00801876812544542
"164",2020-08-27,-0.00442601936376212,-0.00496277915632754,-0.00019193399404612,0.00167304419528413,-0.0064297137661352
"165",2020-08-28,0,-0.0115959950124688,-0.00921126121871091,0.00673256537289013,-0.00259775745099807
"166",2020-08-31,-0.000555659914792822,-0.00895677544155259,-0.00329268262543523,-0.00219496266488705,-0.0111373965422543
"167",2020-09-01,-0.00389219892491978,0.00992877830739656,0.0202099193257639,0.00752500280147331,-0.00184348312863619
"168",2020-09-02,0.0318169812498013,0.0265943727775838,0.0533333333333333,0.0153659102847912,0.0189627861205012
"169",2020-09-03,0.00108194208011006,0.00282380356046653,0.00415911030741408,-0.0351258436313619,-0.00441600976335297
"170",2020-09-04,-0.00270197239607718,-0.0135895888382407,-0.000540226916050257,-0.00813302736281028,-0.00887314469700428
"171",2020-09-08,-0.0081278784915544,0.00384755610503822,0,-0.0277563420881765,0.00170192893545091
"172",2020-09-09,0.00491665657060925,-0.000865494572682925,-0.00432436756756762,0.0201449863220447,0.0139659556452334
"173",2020-09-10,-0.00353353634466214,0.000742526937038352,0.0123055524707443,-0.0175847967277658,-0.00377748951523703
"174",2020-09-11,0.0136388432028558,0.0302955355959609,0.0200213648900379,0.000533072401226396,0.00203226570480116
"175",2020-09-14,-0.00457484384432441,0.00876138729580333,0.0112163061149516,0.0127418289806592,0.00352388799620722
"176",2020-09-15,0.014598524162182,0.00892325996430696,0.0211438682842288,0.0052193595454598,0.00317709315575986
"177",2020-09-16,0.0106581404953309,0.00507074056603772,0.0183299181602868,-0.00461894661482077,0.00128055158114321
"178",2020-09-17,-0.00237277624169077,-0.0144315243144178,-0.00583333333333333,-0.0084123657385264,-0.00688155937757649
"179",2020-09-18,-0.0169133036508452,-0.0146428428571428,-0.0147527041072925,-0.011182581788012,-0.0121678388729041
"180",2020-09-21,-0.0217742096774194,-0.0442189627514468,-0.0185469181171295,-0.0115710978968215,-0.0373912012862428
"181",2020-09-22,-0.00796920595717293,-0.0113765646227248,-0.014736477421702,0.0105179449261645,-0.00400668501175692
"182",2020-09-23,0.0135733905817174,0.0231428673512708,0.0165406021440916,-0.0237214549495082,0.00616402874632054
"183",2020-09-24,-0.00519265928165058,0.00424889271308828,-0.0140211802522864,0.00298745913801444,-0.00825437417622605
"184",2020-09-25,0.00412087912087912,-0.00398202102484874,-0.00632018285056945,0.0159767237606376,-0.00692055217302574
"185",2020-09-28,0.00328320656634751,0.0142428331561369,0.0148410318021202,0.0161105902840456,0.0240207245875532
"186",2020-09-29,0.00627212414708071,0.0099778715443884,0.00382999983997205,-0.00481266455673672,-0.00231252768351738
"187",2020-09-30,-0.00243900813008128,-0.0257348888673774,-0.0156087415445886,0.00825371813848059,-0.00592497295005986
"188",2020-10-01,0.0171148815466197,0.0257887284795503,0.0264270624282056,0.00529290782039844,0.00428861362961315
"189",2020-10-02,-0.00320508017956853,-0.00500370500355275,-0.00823890868131444,-0.00957765219199448,0.00017409556993919
"190",2020-10-05,0.00830647347353239,0.0120201007533929,0.00951886485674347,0.0179727087408005,0.00973915105442653
"191",2020-10-06,-0.00531490848732103,-0.00327227254700579,-0.00325726733942596,-0.0139735157045694,0.00484205108787369
"192",2020-10-07,0.010953796771161,-0.00109438712759574,0.00275193659090728,0.0173967546584784,-0.0027494783140357
"193",2020-10-08,-0.0013213530864908,-0.00864269750456478,-0.0111492281303602,0.00801012372569695,0.00613272040147473
"194",2020-10-09,0.00767397207209268,0.0115421951411926,0.00919338768430179,0.00879353327959443,0.00709905219095608
"195",2020-10-12,0.0175945698821819,0.0154163779861575,0.0130629703622477,0.0164158129257067,0.00656584336423176
"196",2020-10-13,0.00619353290322579,-0.00358637178720861,-0.000339348476171788,-0.00630691897587038,-0.00636238816214111
"197",2020-10-14,-0.00615540917397396,-0.0109177876424715,-0.0156144124450561,-0.00662314181956178,-0.00120254166451033
"198",2020-10-15,-0.00387096774193548,-0.0223192909562555,-0.0229310137931034,-0.00152775531052379,-0.0210941729518641
"199",2020-10-16,0.0233160621761658,0.0734491464019851,0.0400564875936512,0.000134919642678308,0.020349678669058
"200",2020-10-19,0.0103797620253165,-0.000693522875263258,-0.00576861869961517,-0.0163298618571443,0.00136962032708357
"201",2020-10-20,0.00952139299140974,-0.00485768230000499,0.00511945392491468,0.00472733398174803,-0.00269904052591802
"202",2020-10-21,-0.00670137016681112,-0.00557885619026907,-0.0188454601018675,-0.00219569975577475,-0.0152820682301764
"203",2020-10-22,0.0164916936584199,-0.00140246848253761,-0.00657561488524884,0.00521892520930606,-0.000529529949163547
"204",2020-10-23,0.0140118293218829,0.00187263103354029,-0.0315275679440195,0.00344576154396208,0.0120090067991076
"205",2020-10-26,0.00145456000000002,-0.0146028037383178,-0.0118704604316546,-0.0185895163283435,-0.0190482433315662
"206",2020-10-27,-0.000968274011596099,-0.00687609721398931,-0.0069167233964301,-0.00302561889335776,-0.0177445659418549
"207",2020-10-28,-0.0329537329889877,-0.039871103642768,-0.0439882717296894,-0.0352878789504099,-0.0337246882546935
"208",2020-10-29,0.0142820894871146,0.00410293180310228,-0.00268398018484563,0.0119473308571084,-0.000317251562610895
"209",2020-10-30,-0.0130928561193534,-0.00371471036299288,-0.00326799684887361,-0.0121295499853896,0.0053768242388164
"210",2020-11-02,0.00300378473091368,0.00832713422800303,0.0163934426229508,0.0123182025102478,0.0210916055897308
"211",2020-11-03,0.0107311900953973,0.00813513632148611,0.0309297685009487,0.0177992901354563,0.0244012591090922
"212",2020-11-04,0.0288889185185186,0.0314218746128805,0.0182220213853567,0.0220470476142837,0.024396536202964
"213",2020-11-05,0.014398847677499,0.0354433675327654,0.0215111419773432,0.0194601942093231,0.0124196623465824
"214",2020-11-06,-0.0130115917763447,-0.00286204922724671,0.00424707857357975,-0.000287715254197614,-0.00463691739248305
"215",2020-11-09,0.00503349937583408,0.0765786590126292,0.0602643383259912,0.0116998893528008,0.0756801111606355
"216",2020-11-10,-0.00667776789919676,0.0109843104065141,0.0154561871605879,-0.00139979467680608,0.0154882753893951
"217",2020-11-11,0.0223289027611044,0.028270029535865,0.0202946382978724,0.00765185537228461,0.00484220155470983
"218",2020-11-12,-0.0218412124520773,-0.0298522531372866,-0.0235803840777523,-0.00997853220796576,-0.015176666757001
"219",2020-11-13,0.00240096038415366,-0.00655600287758061,0.000492833898613402,0.0136103352447114,0.00328020568073069
"220",2020-11-16,0.00934130299401196,0.0160723533794571,0.0165845254515599,0.0116480513065029,0.0169734397029351
"221",2020-11-17,0.000237318465647647,-0.00481874724036235,0.0016152480031755,-0.00479192574993301,0.0021054669014799
"222",2020-11-18,0.00498222064056941,0.0234736715789474,0.00548302553070899,-0.0115638295469629,0.00518880083895684
"223",2020-11-19,0.00141644473914386,0.00514244581066476,-0.0184442662389735,0.00394644243245502,-0.00667520120809155
"224",2020-11-20,0.0103724513803172,0.00798116043770992,0.00277779738562094,-0.0067925628806378,0.0038778628070152
"225",2020-11-23,-0.0249650299818242,-0.00010148817626199,-0.00602902383518287,0.00563593066562812,-0.000680551267722732
"226",2020-11-24,-0.0100502083280719,0.00477158578680205,-0.00918028852459011,0.0161616682117776,0.0120663166851777
"227",2020-11-25,0,-0.0013135172115164,-0.000661853051150823,-0.00158441830204262,0.00231542725821433
"228",2020-11-27,-0.00483442093784614,0.00364222573106693,0.00364240397350996,0.00239697938779325,0.00482655485745021
"229",2020-11-30,-0.00728685915122101,-0.0264113024193549,-0.00197956446097862,-0.004595548682682,-0.014224331567852
"230",2020-12-01,0.00611695602299126,0.0286808990931568,0.0047934280991736,0.0112711870949625,0.0114324114539727
"231",2020-12-02,0.00583656111371901,0.00221440563663816,-0.00460609950559907,0.00179116686583219,0.000245381100605305
"232",2020-12-03,0.0152320790827067,0.000301283515501238,-0.000165222283862675,-0.00062415719601702,-0.00154932614531279
"233",2020-12-04,-0.015956137403517,-0.0115461847389558,-0.00512392727272722,0.00883627499679603,0.00624108235833866
"234",2020-12-07,0.00653432217228488,0.00294568207211786,-0.0207675685356012,-0.00193563760395184,-0.00637708380502477
"235",2020-12-08,-0.0024044241751059,0.00151914114192892,-0.00763488262090739,0.00278714804838047,-0.00228047634771275
"236",2020-12-09,0.000482072795595208,0.00717967016653644,-0.0181228168320267,-0.00794920170166791,-0.00249072471379823
"237",2020-12-10,-0.00264997828017378,0.00602409638554217,-0.00174125025403971,-0.00128510787694817,0.000510216320305694
"238",2020-12-11,0.00845410628019324,-0.00119761676646708,0.000348878430466695,-0.00126499737630657,-0.00758608159855783
"239",2020-12-14,0.0114969772455089,0.017585967437082,-0.0163906259808196,-0.00435925905292021,0.0036840409471341
"240",2020-12-15,0.0106559321048335,-0.00392772967962931,0.00992738209228367,0.0129212491683904,0.000446868047865296
"241",2020-12-16,0.00984070318202543,-0.00433756298885895,-0.0235211931152286,0.00177279525163158,0.00314089387659765
"242",2020-12-17,0,-0.00415842772277229,0.0284019204400917,0.00575765459276312,0.000320816078709675
"243",2020-12-18,-0.00255221809744781,-0.00666137609856485,-0.0246459999851494,-0.00351111841305322,-0.00389589566407171
"244",2020-12-21,-0.0079088021573687,-0.0187167975670134,-0.0220429892473118,-0.00390627898877519,-0.0243313850971982
"245",2020-12-22,0.00351699882766706,0.00428391666379635,0.02052411902824,-0.00207309283061645,0.0136316310721249
"246",2020-12-23,-0.00514021495327106,0.00771890735857589,-0.00502791861973427,0.000745811250777512,0.0111087502738133
"247",2020-12-24,-0.000234795685339403,0.000705515008600922,-0.00252655488294039,0.00353658905115001,-0.00100949566763839
"248",2020-12-28,0.0209067271532048,0.0152079520948828,0.0338339272552793,0.00872252879655497,0.0120191958747795
"249",2020-12-29,0.0154164332892346,0.0174602936507936,0.0106754913261956,-0.00222738042964273,0.00418907742317503
"250",2020-12-30,0.00158624975987993,0.000585000013689518,0.0181818181818182,0.00134154716549317,-0.00220604885677558
"251",2020-12-31,-0.00497740271493216,-0.00428762834321391,0.0108843945578232,0.00643884544347998,-0.00857233148898121
